Match_id,Innings,Over,Delivery,Batsman,Bowler,non_striker,runs_batsman,runs_extras,extras_type,Runs_total,player_out,mode_of_dismissal,fielders_involved
2009051602,2nd innings,15,14.3,TL Suman,M Kartik,A Symonds,0,0,NA,0,NA,NA,NA
2009051602,2nd innings,15,14.4,TL Suman,M Kartik,A Symonds,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,15,14.5,A Symonds,M Kartik,TL Suman,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,15,14.6,TL Suman,M Kartik,A Symonds,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,16,15.1,TL Suman,I Sharma,A Symonds,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,16,15.2,A Symonds,I Sharma,TL Suman,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,16,15.3,TL Suman,I Sharma,A Symonds,0,0,NA,0,NA,NA,NA
2009051602,2nd innings,16,15.4,TL Suman,I Sharma,A Symonds,4,0,NA,4,NA,NA,NA
2009051602,2nd innings,16,15.5,TL Suman,I Sharma,A Symonds,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,16,15.6,A Symonds,I Sharma,TL Suman,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,17,16.1,A Symonds,AB Agarkar,TL Suman,2,0,NA,2,NA,NA,NA
2009051602,2nd innings,17,16.2,A Symonds,AB Agarkar,TL Suman,1,0,NA,1,TL Suman,run out,"AB Agarkar,BJ Hodge"
2009051602,2nd innings,17,16.3,A Symonds,AB Agarkar,RG Sharma,0,0,NA,0,NA,NA,NA
2009051602,2nd innings,17,16.4,A Symonds,AB Agarkar,RG Sharma,6,0,NA,6,NA,NA,NA
2009051602,2nd innings,17,16.5,A Symonds,AB Agarkar,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,17,16.6,RG Sharma,AB Agarkar,A Symonds,4,0,NA,4,NA,NA,NA
2009051602,2nd innings,18,17.1,A Symonds,Mashrafe Mortaza,RG Sharma,0,1,NOBALLS,1,A Symonds,run out,Mashrafe Mortaza
2009051602,2nd innings,18,17.2,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,18,17.3,Y Venugopal Rao,Mashrafe Mortaza,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,18,17.4,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,18,17.5,Y Venugopal Rao,Mashrafe Mortaza,RG Sharma,0,0,NA,0,NA,NA,NA
2009051602,2nd innings,18,17.6,Y Venugopal Rao,Mashrafe Mortaza,RG Sharma,2,0,NA,2,NA,NA,NA
2009051602,2nd innings,18,17.7,Y Venugopal Rao,Mashrafe Mortaza,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,19,18.1,Y Venugopal Rao,AB Agarkar,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,19,18.2,RG Sharma,AB Agarkar,Y Venugopal Rao,0,0,NA,0,NA,NA,NA
2009051602,2nd innings,19,18.3,RG Sharma,AB Agarkar,Y Venugopal Rao,2,0,NA,2,NA,NA,NA
2009051602,2nd innings,19,18.4,RG Sharma,AB Agarkar,Y Venugopal Rao,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,19,18.5,Y Venugopal Rao,AB Agarkar,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,19,18.6,RG Sharma,AB Agarkar,Y Venugopal Rao,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,20,19.1,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,4,1,NOBALLS,5,NA,NA,NA
2009051602,2nd innings,20,19.2,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,0,1,LEGBYES,1,NA,NA,NA
2009051602,2nd innings,20,19.3,Y Venugopal Rao,Mashrafe Mortaza,RG Sharma,1,0,NA,1,NA,NA,NA
2009051602,2nd innings,20,19.4,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,6,0,NA,6,NA,NA,NA
2009051602,2nd innings,20,19.5,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,0,1,WIDES,1,NA,NA,NA
2009051602,2nd innings,20,19.6,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,2,0,NA,2,NA,NA,NA
2009051602,2nd innings,20,19.7,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,4,0,NA,4,NA,NA,NA
2009051602,2nd innings,20,19.8,RG Sharma,Mashrafe Mortaza,Y Venugopal Rao,6,0,NA,6,NA,NA,NA
2011041601,1st innings,1,0.1,MEK Hussey,Z Khan,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,1,0.2,M Vijay,Z Khan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,1,0.3,MEK Hussey,Z Khan,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,1,0.4,MEK Hussey,Z Khan,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,1,0.5,MEK Hussey,Z Khan,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,1,0.6,MEK Hussey,Z Khan,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,2,1.1,M Vijay,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,2,1.2,M Vijay,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,2,1.3,M Vijay,DL Vettori,MEK Hussey,2,0,NA,2,NA,NA,NA
2011041601,1st innings,2,1.4,M Vijay,DL Vettori,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,2,1.5,MEK Hussey,DL Vettori,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,2,1.6,MEK Hussey,DL Vettori,M Vijay,0,1,LEGBYES,1,NA,NA,NA
2011041601,1st innings,3,2.1,MEK Hussey,Z Khan,M Vijay,4,0,NA,4,NA,NA,NA
2011041601,1st innings,3,2.2,MEK Hussey,Z Khan,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,3,2.3,M Vijay,Z Khan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,3,2.4,M Vijay,Z Khan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,3,2.5,M Vijay,Z Khan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,3,2.6,MEK Hussey,Z Khan,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,4,3.1,MEK Hussey,DL Vettori,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,4,3.2,MEK Hussey,DL Vettori,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,4,3.3,M Vijay,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,4,3.4,M Vijay,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,4,3.5,M Vijay,DL Vettori,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,4,3.6,M Vijay,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,5,4.1,MEK Hussey,JJ van der Wath,M Vijay,0,0,NA,0,NA,NA,NA
2011041601,1st innings,5,4.2,MEK Hussey,JJ van der Wath,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,5,4.3,M Vijay,JJ van der Wath,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,5,4.4,M Vijay,JJ van der Wath,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,5,4.5,M Vijay,JJ van der Wath,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,5,4.6,M Vijay,JJ van der Wath,MEK Hussey,6,0,NA,6,NA,NA,NA
2011041601,1st innings,6,5.1,MEK Hussey,TM Dilshan,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,6,5.2,M Vijay,TM Dilshan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,6,5.3,MEK Hussey,TM Dilshan,M Vijay,4,0,NA,4,NA,NA,NA
2011041601,1st innings,6,5.4,MEK Hussey,TM Dilshan,M Vijay,4,0,NA,4,NA,NA,NA
2011041601,1st innings,6,5.5,MEK Hussey,TM Dilshan,M Vijay,1,0,NA,1,NA,NA,NA
2011041601,1st innings,6,5.6,M Vijay,TM Dilshan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,7,6.1,M Vijay,R Ninan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,7,6.2,M Vijay,R Ninan,MEK Hussey,6,0,NA,6,NA,NA,NA
2011041601,1st innings,7,6.3,M Vijay,R Ninan,MEK Hussey,0,0,NA,0,M Vijay,caught,Z Khan
2011041601,1st innings,7,6.4,SK Raina,R Ninan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,7,6.5,MEK Hussey,R Ninan,SK Raina,0,0,NA,0,NA,NA,NA
2011041601,1st innings,7,6.6,MEK Hussey,R Ninan,SK Raina,2,0,NA,2,NA,NA,NA
2011041601,1st innings,8,7.1,SK Raina,JJ van der Wath,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,8,7.2,MEK Hussey,JJ van der Wath,SK Raina,4,0,NA,4,NA,NA,NA
2011041601,1st innings,8,7.3,MEK Hussey,JJ van der Wath,SK Raina,0,0,NA,0,NA,NA,NA
2011041601,1st innings,8,7.4,MEK Hussey,JJ van der Wath,SK Raina,1,0,NA,1,NA,NA,NA
2011041601,1st innings,8,7.5,SK Raina,JJ van der Wath,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,8,7.6,SK Raina,JJ van der Wath,MEK Hussey,0,1,WIDES,1,NA,NA,NA
2011041601,1st innings,8,7.7,SK Raina,JJ van der Wath,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,9,8.1,SK Raina,R Ninan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,9,8.2,MEK Hussey,R Ninan,SK Raina,1,0,NA,1,NA,NA,NA
2011041601,1st innings,9,8.3,SK Raina,R Ninan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,9,8.4,SK Raina,R Ninan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,9,8.5,MEK Hussey,R Ninan,SK Raina,1,0,NA,1,NA,NA,NA
2011041601,1st innings,9,8.6,SK Raina,R Ninan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,10,9.1,SK Raina,TM Dilshan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,10,9.2,MEK Hussey,TM Dilshan,SK Raina,4,0,NA,4,NA,NA,NA
2011041601,1st innings,10,9.3,MEK Hussey,TM Dilshan,SK Raina,1,0,NA,1,NA,NA,NA
2011041601,1st innings,10,9.4,SK Raina,TM Dilshan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,10,9.5,MEK Hussey,TM Dilshan,SK Raina,1,0,NA,1,NA,NA,NA
2011041601,1st innings,10,9.6,SK Raina,TM Dilshan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,11,10.1,SK Raina,R Ninan,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,11,10.2,SK Raina,R Ninan,MEK Hussey,6,0,NA,6,NA,NA,NA
2011041601,1st innings,11,10.3,SK Raina,R Ninan,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,11,10.4,SK Raina,R Ninan,MEK Hussey,2,0,NA,2,NA,NA,NA
2011041601,1st innings,11,10.5,SK Raina,R Ninan,MEK Hussey,0,0,NA,0,SK Raina,caught,MA Agarwal
2011041601,1st innings,11,10.6,MEK Hussey,R Ninan,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,12,11.1,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,12,11.2,MS Dhoni,V Kohli,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,12,11.3,MEK Hussey,V Kohli,MS Dhoni,0,0,NA,0,NA,NA,NA
2011041601,1st innings,12,11.4,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,12,11.5,MS Dhoni,V Kohli,MEK Hussey,2,0,NA,2,NA,NA,NA
2011041601,1st innings,12,11.6,MS Dhoni,V Kohli,MEK Hussey,2,0,NA,2,NA,NA,NA
2011041601,1st innings,13,12.1,MEK Hussey,DL Vettori,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,13,12.2,MS Dhoni,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,13,12.3,MS Dhoni,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,13,12.4,MS Dhoni,DL Vettori,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,13,12.5,MS Dhoni,DL Vettori,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,13,12.6,MEK Hussey,DL Vettori,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,14,13.1,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,14,13.2,MS Dhoni,V Kohli,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,14,13.3,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,14,13.4,MS Dhoni,V Kohli,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,14,13.5,MEK Hussey,V Kohli,MS Dhoni,0,0,NA,0,NA,NA,NA
2011041601,1st innings,14,13.6,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,15,14.1,MEK Hussey,DL Vettori,MS Dhoni,0,1,BYES,1,NA,NA,NA
2011041601,1st innings,15,14.2,MS Dhoni,DL Vettori,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,15,14.3,MEK Hussey,DL Vettori,MS Dhoni,0,1,LEGBYES,1,NA,NA,NA
2011041601,1st innings,15,14.4,MS Dhoni,DL Vettori,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,15,14.5,MEK Hussey,DL Vettori,MS Dhoni,6,0,NA,6,NA,NA,NA
2011041601,1st innings,15,14.6,MEK Hussey,DL Vettori,MS Dhoni,4,0,NA,4,NA,NA,NA
2011041601,1st innings,16,15.1,MS Dhoni,V Kohli,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,16,15.2,MEK Hussey,V Kohli,MS Dhoni,1,0,NA,1,NA,NA,NA
2011041601,1st innings,16,15.3,MS Dhoni,V Kohli,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,16,15.4,MEK Hussey,V Kohli,MS Dhoni,4,0,NA,4,NA,NA,NA
2011041601,1st innings,16,15.5,MEK Hussey,V Kohli,MS Dhoni,0,0,NA,0,NA,NA,NA
2011041601,1st innings,16,15.6,MEK Hussey,V Kohli,MS Dhoni,4,0,NA,4,NA,NA,NA
2011041601,1st innings,17,16.1,MS Dhoni,Z Khan,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,17,16.2,MS Dhoni,Z Khan,MEK Hussey,6,0,NA,6,NA,NA,NA
2011041601,1st innings,17,16.3,MS Dhoni,Z Khan,MEK Hussey,0,0,NA,0,MS Dhoni,caught,AB de Villiers
2011041601,1st innings,17,16.4,JA Morkel,Z Khan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,17,16.5,MEK Hussey,Z Khan,JA Morkel,1,0,NA,1,NA,NA,NA
2011041601,1st innings,17,16.6,JA Morkel,Z Khan,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,18,17.1,MEK Hussey,JJ van der Wath,JA Morkel,4,0,NA,4,NA,NA,NA
2011041601,1st innings,18,17.2,MEK Hussey,JJ van der Wath,JA Morkel,3,0,NA,3,NA,NA,NA
2011041601,1st innings,18,17.3,JA Morkel,JJ van der Wath,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,18,17.4,MEK Hussey,JJ van der Wath,JA Morkel,2,0,NA,2,NA,NA,NA
2011041601,1st innings,18,17.5,MEK Hussey,JJ van der Wath,JA Morkel,4,0,NA,4,NA,NA,NA
2011041601,1st innings,18,17.6,MEK Hussey,JJ van der Wath,JA Morkel,1,0,NA,1,NA,NA,NA
2011041601,1st innings,19,18.1,MEK Hussey,Z Khan,JA Morkel,4,0,NA,4,NA,NA,NA
2011041601,1st innings,19,18.2,MEK Hussey,Z Khan,JA Morkel,1,0,NA,1,NA,NA,NA
2011041601,1st innings,19,18.3,JA Morkel,Z Khan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,19,18.4,JA Morkel,Z Khan,MEK Hussey,2,0,NA,2,NA,NA,NA
2011041601,1st innings,19,18.5,JA Morkel,Z Khan,MEK Hussey,0,0,NA,0,NA,NA,NA
2011041601,1st innings,19,18.6,JA Morkel,Z Khan,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,20,19.1,JA Morkel,JJ van der Wath,MEK Hussey,0,0,NA,0,JA Morkel,caught,MA Agarwal
2011041601,1st innings,20,19.2,MEK Hussey,JJ van der Wath,S Badrinath,1,0,NA,1,NA,NA,NA
2011041601,1st innings,20,19.3,S Badrinath,JJ van der Wath,MEK Hussey,1,0,NA,1,NA,NA,NA
2011041601,1st innings,20,19.4,MEK Hussey,JJ van der Wath,S Badrinath,1,0,NA,1,NA,NA,NA
2011041601,1st innings,20,19.5,S Badrinath,JJ van der Wath,MEK Hussey,4,0,NA,4,NA,NA,NA
2011041601,1st innings,20,19.6,S Badrinath,JJ van der Wath,MEK Hussey,0,0,NA,0,S Badrinath,caught,R Ninan
2011041602,2nd innings,1,0.1,MA Agarwal,JA Morkel,TM Dilshan,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,1,0.2,TM Dilshan,JA Morkel,MA Agarwal,0,0,NA,0,TM Dilshan,caught,S Anirudha
2011041602,2nd innings,1,0.3,AUK Pathan,JA Morkel,MA Agarwal,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,1,0.4,AUK Pathan,JA Morkel,MA Agarwal,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,1,0.5,AUK Pathan,JA Morkel,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,1,0.6,AUK Pathan,JA Morkel,MA Agarwal,6,0,NA,6,NA,NA,NA
2011041602,2nd innings,2,1.1,MA Agarwal,TG Southee,AUK Pathan,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,2,1.2,AUK Pathan,TG Southee,MA Agarwal,0,1,WIDES,1,NA,NA,NA
2011041602,2nd innings,2,1.3,AUK Pathan,TG Southee,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,2,1.4,V Kohli,TG Southee,MA Agarwal,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,2,1.5,MA Agarwal,TG Southee,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,2,1.6,MA Agarwal,TG Southee,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,2,1.7,MA Agarwal,TG Southee,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,3,2.1,V Kohli,JA Morkel,MA Agarwal,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,3,2.2,MA Agarwal,JA Morkel,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,3,2.3,V Kohli,JA Morkel,MA Agarwal,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,3,2.4,MA Agarwal,JA Morkel,V Kohli,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,3,2.5,MA Agarwal,JA Morkel,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,3,2.6,MA Agarwal,JA Morkel,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,4,3.1,V Kohli,TG Southee,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,4,3.2,V Kohli,TG Southee,MA Agarwal,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,4,3.3,V Kohli,TG Southee,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,4,3.4,V Kohli,TG Southee,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,4,3.5,V Kohli,TG Southee,MA Agarwal,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,4,3.6,MA Agarwal,TG Southee,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,5,4.1,V Kohli,R Ashwin,MA Agarwal,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,5,4.2,V Kohli,R Ashwin,MA Agarwal,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,5,4.3,MA Agarwal,R Ashwin,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,5,4.4,MA Agarwal,R Ashwin,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,5,4.5,MA Agarwal,R Ashwin,V Kohli,0,0,NA,0,MA Agarwal,caught,JA Morkel
2011041602,2nd innings,5,4.6,V Kohli,R Ashwin,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,6,5.1,AB de Villiers,JA Morkel,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,6,5.2,AB de Villiers,JA Morkel,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,6,5.3,V Kohli,JA Morkel,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,6,5.4,V Kohli,JA Morkel,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,6,5.5,AB de Villiers,JA Morkel,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,6,5.6,AB de Villiers,JA Morkel,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,7,6.1,V Kohli,S Randiv,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,7,6.2,V Kohli,S Randiv,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,7,6.3,AB de Villiers,S Randiv,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,7,6.4,V Kohli,S Randiv,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,7,6.5,AB de Villiers,S Randiv,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,7,6.6,AB de Villiers,S Randiv,V Kohli,2,0,NA,2,NA,NA,NA
2011041602,2nd innings,8,7.1,V Kohli,SB Jakati,AB de Villiers,6,0,NA,6,NA,NA,NA
2011041602,2nd innings,8,7.2,V Kohli,SB Jakati,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,8,7.3,AB de Villiers,SB Jakati,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,8,7.4,V Kohli,SB Jakati,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,8,7.5,AB de Villiers,SB Jakati,V Kohli,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,8,7.6,AB de Villiers,SB Jakati,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,9,8.1,AB de Villiers,R Ashwin,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,9,8.2,AB de Villiers,R Ashwin,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,9,8.3,AB de Villiers,R Ashwin,V Kohli,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,9,8.4,AB de Villiers,R Ashwin,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,9,8.5,V Kohli,R Ashwin,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,9,8.6,V Kohli,R Ashwin,AB de Villiers,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,10,9.1,AB de Villiers,S Randiv,V Kohli,2,0,NA,2,NA,NA,NA
2011041602,2nd innings,10,9.2,AB de Villiers,S Randiv,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,10,9.3,V Kohli,S Randiv,AB de Villiers,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,10,9.4,V Kohli,S Randiv,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,10,9.5,AB de Villiers,S Randiv,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,10,9.6,V Kohli,S Randiv,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,11,10.1,V Kohli,SB Jakati,AB de Villiers,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,11,10.2,V Kohli,SB Jakati,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,11,10.3,V Kohli,SB Jakati,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,11,10.4,AB de Villiers,SB Jakati,V Kohli,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,11,10.5,V Kohli,SB Jakati,AB de Villiers,0,0,NA,0,V Kohli,caught,S Anirudha
2011041602,2nd innings,11,10.6,AB de Villiers,SB Jakati,SS Tiwary,0,1,WIDES,1,NA,NA,NA
2011041602,2nd innings,11,10.7,AB de Villiers,SB Jakati,SS Tiwary,3,0,NA,3,NA,NA,NA
2011041602,2nd innings,12,11.1,AB de Villiers,R Ashwin,SS Tiwary,4,0,NA,4,NA,NA,NA
2011041602,2nd innings,12,11.2,AB de Villiers,R Ashwin,SS Tiwary,0,1,LEGBYES,1,NA,NA,NA
2011041602,2nd innings,12,11.3,SS Tiwary,R Ashwin,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,12,11.4,AB de Villiers,R Ashwin,SS Tiwary,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,12,11.5,SS Tiwary,R Ashwin,AB de Villiers,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,12,11.6,SS Tiwary,R Ashwin,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,13,12.1,SS Tiwary,SK Raina,AB de Villiers,2,0,NA,2,NA,NA,NA
2011041602,2nd innings,13,12.2,SS Tiwary,SK Raina,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,13,12.3,AB de Villiers,SK Raina,SS Tiwary,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,13,12.4,SS Tiwary,SK Raina,AB de Villiers,2,0,NA,2,NA,NA,NA
2011041602,2nd innings,13,12.5,SS Tiwary,SK Raina,AB de Villiers,2,0,NA,2,NA,NA,NA
2011041602,2nd innings,13,12.6,SS Tiwary,SK Raina,AB de Villiers,0,1,WIDES,1,NA,NA,NA
2011041602,2nd innings,13,12.7,SS Tiwary,SK Raina,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,14,13.1,SS Tiwary,SB Jakati,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,14,13.2,AB de Villiers,SB Jakati,SS Tiwary,0,1,LEGBYES,1,NA,NA,NA
2011041602,2nd innings,14,13.3,SS Tiwary,SB Jakati,AB de Villiers,1,0,NA,1,NA,NA,NA
2011041602,2nd innings,14,13.4,AB de Villiers,SB Jakati,SS Tiwary,0,0,NA,0,NA,NA,NA
2011041602,2nd innings,14,13.5,AB de Villiers,SB Jakati,SS Tiwary,6,0,NA,6,NA,NA,NA
